"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"232","adapter_trim.F1-B8-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-J5-pH75.bam","CM084266_1_64725838.0, CM084264_1_34297313.0, CM084265_1_72990731.1, CM084272_1_33462360.1, CM084266_1_69314162.1, CM084272_1_41037487.0, CM084266_1_23296704.1, CM084264_1_66439568.1, CM084268_1_3691704.1, CM084265_1_72636291.0, CM084279_1_1512885.0, CM084267_1_728194.1, CM084264_1_73152605.1, CM084265_1_72368298.1, CM084265_1_791030.1, CM084265_1_72637027.1, CM084264_1_72075476.0, CM084271_1_3814120.0, CM084265_1_71899669.1, CM084275_1_25400810.1, CM084272_1_33454573.1, CM084266_1_68919241.0, CM084272_1_18574376.1, CM084265_1_66689301.0, CM084268_1_22932621.0, CM084270_1_8242350.1, CM084265_1_24901859.1, CM084267_1_728194.0, CM084264_1_34294487.1, CM084267_1_2908130.0","30","-0.19","-0.45","0.64","2","3","FALSE"
"233","adapter_trim.F1-B8-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F2-J25-pH75.bam","CM084267_1_52896264.1, CM084264_1_74191504.1, CM084268_1_50679469.0, CM084268_1_50225351.0, CM084278_1_15228738.0, CM084268_1_50321855.1, CM084273_1_42253133.0, CM084276_1_37352348.1, CM084275_1_327918.1, CM084279_1_1073128.0, CM084264_1_15073604.0, CM084274_1_4869974.0, CM084269_1_15823188.0, CM084265_1_72368298.1, CM084264_1_70210134.0, CM084264_1_69902276.0, CM084276_1_38558590.0, CM084271_1_10301938.0, CM084274_1_41835817.0, CM084273_1_31862042.1, CM084264_1_73926160.0, CM084276_1_54402.1, CM084278_1_23541053.1, CM084277_1_29782026.0, CM084264_1_34294396.0, CM084271_1_19655878.0, CM084279_1_1512885.1, CM084273_1_32683002.1, CM084274_1_4863779.1, CM084267_1_13261420.1","30","-0.09","0.25","0.34","1, 4","3","FALSE"
"234","adapter_trim.F1-B8-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F2-J29-pH75.bam","CM084272_1_18194972.1, CM084275_1_23095265.0, CM084271_1_379028.0, CM084265_1_68807639.1, CM084264_1_69294926.1, CM084279_1_1196450.0, CM084267_1_51033717.0, CM084272_1_33453618.1, CM084269_1_15827787.1, CM084278_1_20736236.1, CM084271_1_44106803.1, CM084266_1_69085559.0, CM084267_1_30270830.0, CM084265_1_73060810.1, CM084276_1_2841292.1, CM084265_1_64735335.1, CM084279_1_31073068.0, CM084274_1_4795479.1, CM084275_1_39780958.1, CM084268_1_49533758.1, CM084265_1_71925176.1, CM084271_1_379038.0, CM084277_1_10628755.1, CM084274_1_4709677.0, CM084275_1_23095308.1, CM084272_1_18192676.1, CM084265_1_61648596.0, CM084274_1_41688609.0, CM084265_1_72368293.0, CM084273_1_31865682.0","30","-0.31","-0.5","0.81","1, 4","3","FALSE"
"235","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-B19-pH75.bam","CM084274_1_4863779.0, CM084264_1_73604407.1, CM084275_1_66834.0, CM084271_1_44090307.1, CM084267_1_13229742.0, CM084265_1_72368293.0, CM084265_1_66688742.1, CM084268_1_49082756.0, CM084269_1_1567833.0, CM084276_1_38772805.1, CM084273_1_268148.0, CM084266_1_68322200.1, CM084269_1_46688892.1, CM084271_1_760000.0, CM084274_1_4864007.1, CM084270_1_46588167.0, CM084266_1_67912135.0, CM084267_1_2652515.0, CM084277_1_30168102.0, CM084264_1_73931171.1, CM084270_1_8242350.0, CM084275_1_39776496.1, CM084274_1_4704387.0, CM084265_1_69381619.0, CM084279_1_32665186.1, CM084266_1_57882817.1, CM084264_1_73604722.0, CM084273_1_32683001.0, CM084264_1_74035920.1, CM084265_1_58036330.1","30","-0.3","-0.26","0.56","3","2","FALSE"
"236","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-J8-pH75.bam","CM084264_1_66439628.0, CM084274_1_4868380.1, CM084271_1_274110.0, CM084273_1_32683002.0, CM084265_1_66688742.1, CM084266_1_57886823.1, CM084269_1_12905562.0, CM084275_1_675849.0, CM084266_1_70181797.1, CM084268_1_42010.0, CM084269_1_43525214.1, CM084278_1_20625578.0, CM084279_1_10156951.0, CM084266_1_57882606.0, CM084266_1_63466127.1, CM084265_1_64735440.0, CM084270_1_47077465.1, CM084265_1_69381551.1, CM084277_1_36519423.1, CM084267_1_48167440.0, CM084271_1_3818665.1, CM084275_1_1304748.0, CM084276_1_1625257.1, CM084265_1_64196870.0, CM084266_1_69141161.0, CM084264_1_34300493.1, CM084271_1_289999.1, CM084268_1_2832731.0, CM084272_1_36474231.0, CM084278_1_22664889.1","30","-0.47","-0.48","0.95","2, 4","2","TRUE"
"237","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-J30-pH75.bam","CM084266_1_57885157.0, CM084278_1_23541053.1, CM084268_1_50323442.1, CM084266_1_68478650.0, CM084276_1_38072633.1, CM084265_1_71925202.0, CM084274_1_4694558.1, CM084276_1_11705154.0, CM084279_1_10151202.0, CM084275_1_38169338.0, CM084269_1_43528677.1, CM084266_1_67239927.0, CM084267_1_52112064.1, CM084265_1_72368299.0, CM084271_1_379052.1, CM084265_1_71265331.1, CM084265_1_73061238.0, CM084264_1_70456944.1, CM084276_1_37352348.0, CM084273_1_31862312.0, CM084277_1_30168073.1, CM084266_1_57889053.0, CM084269_1_1526868.0, CM084267_1_5830233.0, CM084267_1_2135737.1, CM084270_1_8444546.1, CM084269_1_40438751.0, CM084266_1_58087794.0, CM084267_1_2652774.1, CM084272_1_43469486.0","30","-0.54","-0.4","0.94","3","2","FALSE"
"238","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-J69-pH75.bam","CM084277_1_18535878.1, CM084264_1_69865995.0, CM084269_1_15817354.0, CM084275_1_20000943.1, CM084271_1_44069731.0, CM084265_1_64733395.1, CM084273_1_42285577.1, CM084274_1_4708749.0, CM084273_1_31862646.1, CM084264_1_72117221.0, CM084264_1_72054047.0, CM084264_1_72912659.1, CM084275_1_319814.0, CM084264_1_65945.0, CM084274_1_4729950.1, CM084264_1_64489814.0, CM084265_1_46089443.1, CM084276_1_38772810.1, CM084268_1_28845439.0, CM084279_1_1062135.0, CM084266_1_57882817.0, CM084276_1_25809512.0, CM084264_1_61227529.1, CM084275_1_661848.1, CM084271_1_337322.1, CM084274_1_4708834.1, CM084268_1_276378.0, CM084269_1_15812965.1, CM084264_1_68688357.1, CM084277_1_10417489.0","30","-0.4","-0.49","0.89","2, 4","2","TRUE"
"239","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J70-pH75.bam","CM084264_1_69303583.0, CM084268_1_50792945.1, CM084271_1_44104315.0, CM084270_1_4920915.1, CM084266_1_69723117.1, CM084265_1_46089269.0, CM084279_1_1072351.0, CM084279_1_32640576.0, CM084264_1_72118697.1, CM084268_1_23612506.1, CM084270_1_47103324.0, CM084270_1_10495951.1, CM084270_1_46589385.1, CM084265_1_70595157.1, CM084274_1_4695205.0, CM084265_1_71820726.1, CM084265_1_786811.1, CM084267_1_11257220.1, CM084271_1_337313.0, CM084265_1_70801089.0, CM084277_1_31296163.1, CM084269_1_45438499.1, CM084278_1_16767353.0, CM084278_1_14913766.1, CM084272_1_26336261.1, CM084271_1_43860460.1, CM084269_1_43523784.0, CM084269_1_35642171.1, CM084270_1_46589386.0, CM084269_1_40336207.1","30","-0.27","-0.08","0.35","1","2","FALSE"
"240","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-J68-pH75.bam","CM084266_1_65347078.1, CM084269_1_42862797.0, CM084278_1_23541053.0, CM084274_1_4709677.1, CM084271_1_43934405.0, CM084265_1_66143629.1, CM084272_1_26336261.1, CM084265_1_70977429.1, CM084269_1_47255758.0, CM084266_1_64164380.1, CM084267_1_2908060.0, CM084274_1_3692513.0, CM084266_1_63468226.1, CM084264_1_34300890.0, CM084275_1_529192.1, CM084267_1_2652774.1, CM084264_1_73927178.1, CM084266_1_68320526.0, CM084272_1_43469474.0, CM084274_1_5028297.1, CM084272_1_33571757.1, CM084265_1_794843.0, CM084275_1_35720341.0, CM084268_1_41971.0, CM084277_1_6198930.0, CM084268_1_14768218.0, CM084268_1_1326643.1, CM084279_1_1064861.1, CM084268_1_49719767.0, CM084269_1_1567129.0","30","-0.23","-0.08","0.31","2","2","TRUE"
"241","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J29-pH75.bam","CM084269_1_43529904.0, CM084279_1_1070313.1, CM084268_1_24030545.1, CM084264_1_70190068.0, CM084266_1_23298342.1, CM084266_1_23321836.1, CM084276_1_38960936.1, CM084266_1_57886153.1, CM084274_1_4861946.1, CM084264_1_72054205.1, CM084264_1_75512070.0, CM084278_1_20591212.1, CM084276_1_4125650.1, CM084274_1_21933150.0, CM084264_1_6956700.0, CM084269_1_46693817.0, CM084270_1_47077465.0, CM084270_1_4921029.0, CM084276_1_37352422.0, CM084267_1_6421475.0, CM084268_1_41971.1, CM084268_1_50681537.1, CM084273_1_31861630.0, CM084277_1_1869733.0, CM084278_1_22667323.0, CM084268_1_42211.0, CM084276_1_2841292.1, CM084271_1_379011.0, CM084264_1_70466179.1, CM084268_1_50693763.0","30","-0.2","-0.69","0.89","1","2","FALSE"
"242","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-J8-pH75.bam","CM084271_1_37237146.0, CM084267_1_9176202.0, CM084265_1_1816585.0, CM084268_1_3697521.1, CM084270_1_32126728.1, CM084275_1_25395524.1, CM084271_1_44070313.1, CM084264_1_26777914.1, CM084271_1_30532481.1, CM084265_1_69915221.1, CM084277_1_29208310.1, CM084266_1_65298589.0, CM084278_1_20734376.1, CM084279_1_10150672.0, CM084275_1_4345059.0, CM084274_1_4796079.1, CM084270_1_32126729.1, CM084274_1_4796888.1, CM084268_1_49082756.1, CM084274_1_4695205.1, CM084272_1_33589893.1, CM084264_1_64489814.0, CM084275_1_29098881.0, CM084270_1_8242343.0, CM084264_1_74721251.1, CM084275_1_23095998.1, CM084272_1_18188620.1, CM084278_1_4074311.1, CM084267_1_13261525.1, CM084269_1_12905572.0","30","-0.2","-0.07","0.27","3","2","FALSE"
"243","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F2-J48-pH75.bam","CM084265_1_64585926.0, CM084276_1_56075.1, CM084276_1_4125650.1, CM084276_1_54402.0, CM084276_1_1500490.0, CM084266_1_69793931.0, CM084265_1_71827811.1, CM084267_1_5881718.0, CM084266_1_69141121.1, CM084264_1_70456944.1, CM084275_1_29098876.1, CM084272_1_18194995.1, CM084266_1_69051064.0, CM084265_1_60316111.0, CM084275_1_39502454.0, CM084279_1_1073128.1, CM084265_1_72368172.0, CM084264_1_69870956.0, CM084270_1_19464591.0, CM084276_1_38787722.0, CM084264_1_70471566.0, CM084265_1_71265272.0, CM084278_1_4074392.0, CM084274_1_4708733.1, CM084266_1_64725838.0, CM084278_1_279354.0, CM084271_1_379057.0, CM084278_1_20867809.0, CM084273_1_31862197.0, CM084265_1_72991915.1","30","-0.47","-0.32","0.79","1, 4","2","FALSE"
"244","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B21-pH75.bam","adapter_trim.F2-J62-pH75.bam","CM084265_1_58530104.1, CM084274_1_4708223.0, CM084275_1_8878532.1, CM084268_1_50225025.1, CM084274_1_4709089.1, CM084269_1_40451676.0, CM084266_1_65576820.0, CM084278_1_34806817.0, CM084275_1_524618.0, CM084274_1_4715467.0, CM084270_1_15641821.0, CM084265_1_70975032.0, CM084273_1_42287238.0, CM084270_1_32126731.0, CM084264_1_73604407.0, CM084268_1_938570.1, CM084274_1_42473136.1, CM084271_1_3820373.1, CM084271_1_379009.0, CM084264_1_15064482.0, CM084279_1_32652116.1, CM084266_1_64002578.1, CM084267_1_8687446.0, CM084274_1_41835817.0, CM084266_1_66377772.0, CM084272_1_2073148.1, CM084279_1_10157010.0, CM084273_1_31862797.0, CM084275_1_25388546.0, CM084272_1_11675288.1","30","-0.07","-0.62","0.69","1","2","FALSE"
"245","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-J64-pH75.bam","CM084267_1_52896264.1, CM084264_1_74191504.1, CM084268_1_50679469.0, CM084268_1_50225351.0, CM084278_1_15228738.0, CM084268_1_50321855.1, CM084273_1_42253133.0, CM084276_1_37352348.1, CM084275_1_327918.1, CM084279_1_1073128.0, CM084264_1_15073604.0, CM084274_1_4869974.0, CM084269_1_15823188.0, CM084265_1_72368298.1, CM084264_1_70210134.0, CM084264_1_69902276.0, CM084276_1_38558590.0, CM084271_1_10301938.0, CM084274_1_41835817.0, CM084273_1_31862042.1, CM084264_1_73926160.0, CM084276_1_54402.1, CM084278_1_23541053.1, CM084277_1_29782026.0, CM084264_1_34294396.0, CM084271_1_19655878.0, CM084279_1_1512885.1, CM084273_1_32683002.1, CM084274_1_4863779.1, CM084267_1_13261420.1","30","-0.03","-0.13","0.16","2, 4","2","TRUE"
"246","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-B22-pH75.bam","CM084268_1_282153.0, CM084271_1_1052235.0, CM084271_1_3820373.1, CM084266_1_68322200.0, CM084265_1_69381619.0, CM084276_1_20157320.1, CM084272_1_33515302.1, CM084265_1_68806414.1, CM084272_1_33452076.0, CM084274_1_4694494.0, CM084267_1_5165693.0, CM084270_1_39395913.0, CM084266_1_57883008.0, CM084266_1_70743731.1, CM084264_1_34297313.0, CM084277_1_31027256.0, CM084266_1_68322200.1, CM084268_1_49720512.1, CM084268_1_50323439.0, CM084270_1_4921018.1, CM084276_1_38489687.0, CM084270_1_19464668.0, CM084268_1_50219223.0, CM084266_1_23295925.0, CM084266_1_69085566.0, CM084275_1_40706385.1, CM084265_1_64196855.1, CM084266_1_69315499.0, CM084268_1_3691150.0, CM084266_1_66832562.1","30","-0.08","-0.35","0.43","2","2","TRUE"
"247","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-B25-pH75.bam","CM084279_1_33014997.1, CM084271_1_1034868.0, CM084267_1_2908957.0, CM084276_1_4855640.0, CM084276_1_37353147.0, CM084273_1_31862179.0, CM084266_1_66485296.0, CM084268_1_22040366.0, CM084264_1_39013.1, CM084272_1_1894340.1, CM084277_1_30026693.1, CM084276_1_25975836.1, CM084267_1_5952857.0, CM084266_1_71166433.1, CM084279_1_1079183.0, CM084276_1_38489687.1, CM084265_1_71853183.0, CM084274_1_4778747.0, CM084270_1_47077463.1, CM084265_1_3130640.0, CM084264_1_72054047.1, CM084265_1_59221213.0, CM084279_1_32666436.1, CM084272_1_18194972.0, CM084277_1_30611605.1, CM084279_1_10156950.1, CM084279_1_10156946.1, CM084266_1_52832550.1, CM084267_1_50994309.0, CM084266_1_69623578.1","30","-0.28","-0.5","0.78","1","2","FALSE"
"248","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J28-pH75.bam","CM084267_1_2910789.0, CM084265_1_71925176.0, CM084278_1_20701768.0, CM084267_1_50392699.0, CM084268_1_49719742.1, CM084272_1_1883699.0, CM084267_1_6420915.0, CM084271_1_3819544.1, CM084264_1_73311149.0, CM084271_1_218791.0, CM084273_1_10381194.0, CM084277_1_30642880.1, CM084274_1_42855649.0, CM084268_1_50224889.1, CM084268_1_47694452.1, CM084264_1_69757037.1, CM084277_1_1868699.0, CM084278_1_20734376.1, CM084274_1_5028297.1, CM084268_1_28845439.1, CM084268_1_50216562.1, CM084265_1_71925176.1, CM084275_1_327443.0, CM084265_1_14403550.1, CM084268_1_4550920.0, CM084274_1_4686932.1, CM084277_1_5804570.1, CM084269_1_1577711.0, CM084267_1_2309126.0, CM084268_1_2713890.1","30","-0.19","-0.09","0.28","1","2","FALSE"
"249","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-J25-pH75.bam","CM084275_1_23095998.1, CM084271_1_44090307.1, CM084274_1_4723647.0, CM084271_1_1052235.0, CM084271_1_379009.0, CM084268_1_4550920.0, CM084265_1_73060812.0, CM084277_1_30168102.0, CM084271_1_44073407.1, CM084273_1_42285577.1, CM084264_1_6151084.0, CM084264_1_73886234.0, CM084275_1_35717364.0, CM084274_1_4793084.1, CM084266_1_57882581.1, CM084270_1_12307506.1, CM084273_1_42253181.0, CM084279_1_10156977.1, CM084278_1_17460152.0, CM084264_1_69757037.0, CM084276_1_38558590.1, CM084271_1_346616.0, CM084265_1_19670958.1, CM084269_1_12905562.1, CM084268_1_49735217.1, CM084274_1_4796079.1, CM084279_1_649298.0, CM084278_1_20861266.1, CM084279_1_31073068.1, CM084268_1_1326519.0","30","-0.07","0.11","0.18","3","2","FALSE"
"250","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-J64-pH75.bam","CM084266_1_70181797.1, CM084264_1_68634815.1, CM084264_1_70391024.0, CM084264_1_73931084.0, CM084265_1_71899680.1, CM084265_1_1816564.1, CM084264_1_74989689.1, CM084266_1_68910397.1, CM084275_1_25400810.1, CM084265_1_59221220.1, CM084269_1_35627080.0, CM084265_1_66141830.0, CM084274_1_42473136.0, CM084279_1_10157014.1, CM084279_1_1079183.1, CM084264_1_75512053.0, CM084265_1_73060812.1, CM084272_1_9069881.0, CM084267_1_2165108.0, CM084264_1_70173615.0, CM084278_1_20591181.0, CM084276_1_38787722.1, CM084272_1_33462360.0, CM084268_1_276378.0, CM084272_1_9069881.0, CM084264_1_70175564.0, CM084268_1_3699581.0, CM084264_1_5215232.1, CM084268_1_14768218.0, CM084273_1_31865208.0","30","-0.23","-0.19","0.42","2","2","TRUE"
"251","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-B10-pH75.bam","CM084267_1_6420945.1, CM084268_1_3699708.0, CM084264_1_72113815.1, CM084268_1_42008.1, CM084276_1_1856082.1, CM084265_1_71794444.0, CM084264_1_70355068.1, CM084271_1_44075852.1, CM084265_1_72992174.0, CM084269_1_40447978.0, CM084277_1_29780894.1, CM084264_1_73312740.1, CM084264_1_75278300.0, CM084265_1_72636291.0, CM084269_1_41819713.1, CM084269_1_1556267.0, CM084271_1_43849246.0, CM084274_1_4694916.1, CM084278_1_20689091.0, CM084271_1_274033.1, CM084269_1_43525399.1, CM084278_1_34806817.1, CM084267_1_2233926.1, CM084274_1_43102349.0, CM084276_1_38787722.0, CM084265_1_69924624.1, CM084276_1_38797638.0, CM084270_1_1559641.1, CM084277_1_18535852.1, CM084269_1_1567498.0","30","-0.31","-0.4","0.71","2, 4","2","TRUE"
"252","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J12-pH75.bam","CM084272_1_18194972.1, CM084275_1_23095265.0, CM084271_1_379028.0, CM084265_1_68807639.1, CM084264_1_69294926.1, CM084279_1_1196450.0, CM084267_1_51033717.0, CM084272_1_33453618.1, CM084269_1_15827787.1, CM084278_1_20736236.1, CM084271_1_44106803.1, CM084266_1_69085559.0, CM084267_1_30270830.0, CM084265_1_73060810.1, CM084276_1_2841292.1, CM084265_1_64735335.1, CM084279_1_31073068.0, CM084274_1_4795479.1, CM084275_1_39780958.1, CM084268_1_49533758.1, CM084265_1_71925176.1, CM084271_1_379038.0, CM084277_1_10628755.1, CM084274_1_4709677.0, CM084275_1_23095308.1, CM084272_1_18192676.1, CM084265_1_61648596.0, CM084274_1_41688609.0, CM084265_1_72368293.0, CM084273_1_31865682.0","30","-0.51","-0.24","0.75","1","2","FALSE"
"253","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J50-pH75.bam","CM084279_1_10151202.1, CM084265_1_64585921.0, CM084267_1_6420929.0, CM084266_1_64725843.1, CM084271_1_44104310.0, CM084278_1_22645215.0, CM084268_1_1508040.0, CM084276_1_38775920.1, CM084265_1_72636285.1, CM084269_1_43523945.0, CM084279_1_10151202.1, CM084274_1_42294261.0, CM084269_1_15813148.0, CM084275_1_39500153.0, CM084272_1_43331300.1, CM084264_1_65945.0, CM084264_1_2740285.1, CM084279_1_16586112.0, CM084269_1_15828545.0, CM084264_1_69902275.1, CM084274_1_4695205.1, CM084264_1_73886234.1, CM084271_1_44105575.0, CM084265_1_64196884.1, CM084271_1_43860417.1, CM084266_1_63195133.1, CM084270_1_46588167.1, CM084267_1_52896140.1, CM084274_1_4694578.1, CM084279_1_32973101.1","30","-0.36","-0.1","0.46","1","2","FALSE"
"254","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F2-J66-pH75.bam","CM084278_1_29698392.0, CM084268_1_28845439.1, CM084265_1_72071414.1, CM084264_1_73926180.0, CM084265_1_71827765.1, CM084275_1_66811.0, CM084276_1_54402.0, CM084276_1_38785504.1, CM084271_1_37237149.0, CM084279_1_10150674.1, CM084274_1_4870202.1, CM084275_1_39780930.0, CM084275_1_1304711.0, CM084278_1_20591128.1, CM084266_1_57888640.0, CM084274_1_4727166.1, CM084270_1_4920935.1, CM084265_1_8362532.1, CM084264_1_70174663.0, CM084277_1_30168106.0, CM084276_1_37353154.0, CM084276_1_38552515.1, CM084264_1_64487839.1, CM084265_1_68869214.1, CM084274_1_11694910.1, CM084266_1_23317745.1, CM084266_1_69051080.0, CM084273_1_31862179.1, CM084267_1_6421491.0, CM084268_1_28845439.1","30","0.04","-0.01","0.05","1, 4","2","FALSE"
"255","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B21-pH75.bam","adapter_trim.F2-J13-pH75.bam","CM084266_1_65347078.1, CM084269_1_42862797.0, CM084278_1_23541053.0, CM084274_1_4709677.1, CM084271_1_43934405.0, CM084265_1_66143629.1, CM084272_1_26336261.1, CM084265_1_70977429.1, CM084269_1_47255758.0, CM084266_1_64164380.1, CM084267_1_2908060.0, CM084274_1_3692513.0, CM084266_1_63468226.1, CM084264_1_34300890.0, CM084275_1_529192.1, CM084267_1_2652774.1, CM084264_1_73927178.1, CM084266_1_68320526.0, CM084272_1_43469474.0, CM084274_1_5028297.1, CM084272_1_33571757.1, CM084265_1_794843.0, CM084275_1_35720341.0, CM084268_1_41971.0, CM084277_1_6198930.0, CM084268_1_14768218.0, CM084268_1_1326643.1, CM084279_1_1064861.1, CM084268_1_49719767.0, CM084269_1_1567129.0","30","-0.05","-0.16","0.21","1","2","FALSE"
"256","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-J63-pH75.bam","CM084269_1_41809360.0, CM084278_1_22645215.1, CM084276_1_37916914.0, CM084264_1_74076720.1, CM084265_1_59221320.0, CM084272_1_33497675.0, CM084265_1_39553345.0, CM084274_1_3692509.0, CM084272_1_27414381.1, CM084277_1_30168380.1, CM084274_1_4695106.0, CM084277_1_29780116.1, CM084275_1_29098881.0, CM084278_1_20732803.1, CM084267_1_51366722.1, CM084271_1_1033926.0, CM084274_1_4727151.1, CM084264_1_70174663.0, CM084269_1_46688892.0, CM084273_1_42287132.0, CM084278_1_23547493.1, CM084271_1_43851333.0, CM084270_1_46587591.1, CM084271_1_3807705.1, CM084274_1_4694230.1, CM084279_1_10156977.1, CM084274_1_4868385.1, CM084266_1_68322194.0, CM084277_1_31027250.0, CM084278_1_20630020.0","30","-0.04","-0.11","0.15","3","2","FALSE"
"257","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J3-pH75.bam","CM084264_1_69271984.1, CM084268_1_18512751.0, CM084265_1_1118730.1, CM084268_1_28845501.0, CM084265_1_73059931.0, CM084271_1_37237149.1, CM084264_1_74076720.1, CM084264_1_73926179.0, CM084269_1_45420345.0, CM084271_1_43868189.1, CM084266_1_69095441.0, CM084264_1_8112731.0, CM084276_1_37987468.1, CM084269_1_46688972.0, CM084275_1_40706380.1, CM084276_1_37987468.0, CM084274_1_34977131.0, CM084264_1_34294652.1, CM084279_1_32644251.1, CM084271_1_7137856.0, CM084274_1_4686932.0, CM084273_1_31865208.0, CM084264_1_73886234.0, CM084265_1_71827811.0, CM084265_1_68714893.0, CM084266_1_70706208.1, CM084265_1_72091635.0, CM084265_1_60219092.0, CM084275_1_25395464.1, CM084272_1_18189795.1","30","-0.35","-0.18","0.53","1","2","FALSE"
"258","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J64-pH75.bam","CM084269_1_15799397.1, CM084265_1_64733395.0, CM084269_1_15823954.0, CM084278_1_20732803.0, CM084269_1_15798363.1, CM084277_1_30642880.0, CM084265_1_72178250.0, CM084277_1_5803909.1, CM084276_1_37353202.1, CM084271_1_3819544.0, CM084265_1_64733351.1, CM084264_1_70175551.0, CM084265_1_50947034.0, CM084269_1_15799403.0, CM084269_1_1572335.1, CM084274_1_4695002.1, CM084275_1_39774927.1, CM084265_1_60316158.1, CM084264_1_48147317.1, CM084271_1_19655964.1, CM084266_1_63468218.0, CM084267_1_591197.1, CM084277_1_36521569.0, CM084264_1_73180493.1, CM084264_1_74191538.0, CM084265_1_73060616.0, CM084265_1_71794015.1, CM084267_1_5168546.1, CM084277_1_4876009.0, CM084275_1_660866.1","30","-0.35","-0.26","0.61","1","2","FALSE"
"259","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-J61-pH75.bam","CM084275_1_1304711.0, CM084267_1_2908957.0, CM084266_1_70707608.1, CM084274_1_41835817.1, CM084275_1_667184.0, CM084265_1_68019714.0, CM084276_1_56048.0, CM084275_1_328864.1, CM084266_1_23295949.1, CM084275_1_400325.1, CM084278_1_22644846.0, CM084271_1_3816215.0, CM084264_1_74191574.1, CM084273_1_42255116.0, CM084265_1_70979994.0, CM084268_1_50216537.1, CM084268_1_28845509.0, CM084279_1_31065257.1, CM084268_1_22932621.0, CM084276_1_37352420.0, CM084266_1_57882581.0, CM084277_1_10417524.1, CM084275_1_23095308.0, CM084274_1_4795086.1, CM084264_1_8099092.0, CM084273_1_31861630.1, CM084277_1_18535877.1, CM084271_1_30532477.1, CM084275_1_327930.1, CM084269_1_46858338.1","30","-0.05","0.09","0.14","3","2","FALSE"
"260","adapter_trim.F1-B9-pH75.bam","adapter_trim.F1-B21-pH75.bam","adapter_trim.F2-B16-pH75.bam","CM084266_1_71166433.0, CM084274_1_4729950.1, CM084275_1_25397320.1, CM084276_1_1625272.1, CM084272_1_9070882.1, CM084265_1_64969585.0, CM084279_1_32644179.1, CM084267_1_5830233.0, CM084279_1_10147216.0, CM084271_1_43868179.0, CM084265_1_71794444.1, CM084274_1_4793177.0, CM084269_1_1544562.1, CM084271_1_44104315.1, CM084272_1_1704343.1, CM084269_1_42862704.0, CM084276_1_38785504.0, CM084273_1_31861630.1, CM084271_1_289999.0, CM084278_1_23554760.1, CM084266_1_57889053.1, CM084279_1_1063045.0, CM084274_1_4686930.0, CM084274_1_41688611.1, CM084274_1_42906650.1, CM084277_1_30168102.0, CM084275_1_524594.0, CM084279_1_32666444.1, CM084279_1_32652116.0, CM084271_1_19655820.1","30","-0.2","-0.37","0.57","1","2","FALSE"
