"","Airradians_TranscriptID","Airradians_NCBI_refseq","Airradians_gene_id","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"437","rna-XM_069251594.1","NC_091149.1","LOC138310389","XM_022468858.1","LOC111125262","obg-like ATPase 1","GO:0043167",48.048688495397,1.33872388314858,0.938955666421382,1.42575835156395,0.153938106666824,NA,0,0,71.5172324272528,23.7335438849153,0,27.8494226540599,69.4161487793303,53.6965193687741,0,25.9701150884846,0,74.953096969893,65.5368502049416,65.5296591361876,56.4682039881242,141.010055730348,57.1114096201073,96.04000217963,47.3653631254324,84.7761467504591
"443","rna-XM_069251655.1","NC_091149.1","LOC138310435","XM_022464712.1",NA,NA,NA,49.7012540993267,-0.165396267970766,0.894859647966411,-0.184829283951548,0.853362938294394,NA,48.147122851065,114.934757629136,0,24.6463724958736,0,70.1037190947026,32.5388197403111,74.1988267641243,55.2205369207974,105.735468574544,35.4484902314879,24.4412272727912,0,0,36.3693517211647,63.2737429559252,98.3065247559224,24.6474341876927,79.8194082298953,106.193278561101
"444","rna-XM_069251662.1","NC_091149.1","LOC138310441","XM_022471810.1","LOC111126890","peroxisome proliferator-activated receptor delta-like","GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641;GO:0043167",37.2007882596666,0.112792768831387,1.12065079069762,0.100649345690617,0.919828823367136,NA,82.2024048676719,0,27.0605744319335,92.1956897067866,40.9281357418092,0,29.28493776628,0,25.418977312748,60.2877671696963,80.4408047560687,45.6236242425435,32.2642954855097,72.3379354100772,0,0,77.7089671880148,21.2477880928385,57.0138630213538,0
"454","rna-XM_069251777.1","NC_091149.1","LOC138310524","XM_022468829.1",NA,NA,NA,22.0644540897133,-0.0904635667993349,0.941993696581331,-0.0960341530178428,0.923493447722412,NA,21.1377612516871,40.9537642126806,35.7586162136264,31.9490013835399,16.8527617760391,13.4445488674772,0,0,50.837954625496,16.6950739854544,0,11.4059060606359,30.2477770176654,0,0,18.0782122731215,71.1551988709534,33.9964609485416,17.5427270834935,31.2333172238534
"457","rna-XM_069251829.1","NC_091149.1","LOC138310559","XM_022461225.1","LOC111120486","glutathione S-transferase-like","GO:0003674",21.2721416191692,0.997155271557701,1.31511680029447,0.758225635422214,0.448315916990054,NA,41.101202433836,0,32.8592689530621,0,0,16.3255236247938,0,16.597105986712,35.060658362411,0,25.904665938395,77.3972196971721,51.4212209300311,28.9351741640309,30.6268225020335,0,54.3026517699381,0,14.9113180209694,0
"460","rna-XM_069251852.1","NC_091149.1","LOC138310581","XM_022434789.1",NA,NA,NA,28.3747550280938,1.56511208487334,1.47401129394747,1.06180467632775,0.288324366436526,NA,0,0,0,0,81.8562714836183,0,21.6925464935407,0,0,39.8826767430299,79.0774012856268,59.4736530304585,0,85.9544879578564,41.1547927371075,29.8290502506505,19.6613049511845,50.1447798990989,58.7681357297031,0
"462","rna-XM_069251894.1","NC_091149.1","LOC138310614","XM_022453086.1",NA,NA,NA,31.8160459780501,0.795103765397547,1.07551523578837,0.739277082220712,0.459738762657018,NA,0,72.6599042483043,0,0,43.3356731383862,0,31.454192415634,0,32.4311089852302,52.8677342872721,80.4408047560687,44.8089166667838,44.3634062925759,43.4027612460463,44.9831455498617,44.2916200691477,29.0238311184152,16.9982304742708,55.2595903130044,0
"466","rna-XM_069251964.1","NC_091149.1","LOC138310664","XM_022468287.1","LOC111124944","thioredoxin domain-containing protein 3 homolog","GO:0009058;GO:0016301;GO:0034641;GO:0042592;GO:0044281",50.6670310923076,1.99883543547373,1.67852595924144,1.19082783585727,0.233721178866143,NA,65.7619238941376,0,0,0,0,0,0,71.2699257076457,65.7387344295207,0,0,75.7678045456527,88.7268125851518,0,162.704994542053,0,74.9002093378456,89.2407099899217,116.659135105232,202.570371708992
"467","rna-XM_069251964.1","NC_091149.1","LOC138310664","XM_022468287.1","LOC111124944","thioredoxin domain-containing protein 3 homolog","GO:0009058;GO:0016301;GO:0034641;GO:0044281",50.6670310923076,1.99883543547373,1.67852595924144,1.19082783585727,0.233721178866143,NA,65.7619238941376,0,0,0,0,0,0,71.2699257076457,65.7387344295207,0,0,75.7678045456527,88.7268125851518,0,162.704994542053,0,74.9002093378456,89.2407099899217,116.659135105232,202.570371708992
"471","rna-XM_069252042.1","NC_091149.1","LOC138310707","XM_022433727.1",NA,NA,NA,28.3690698531757,0.57847560848354,0.901764973539391,0.641492656576632,0.521202650463356,NA,9.39456055630536,104.366044283928,0,0,19.2602991726161,12.4842239483717,0,0,21.0363950174466,61.2152712799993,79.0774012856268,30.1441803031091,16.1321477427549,66.3806936704238,16.2704994542053,19.8860335004336,44.9401256027074,28.0470802825468,29.8226360419389,8.92380492110096
"474","rna-XM_069252084.1","NC_091134.1","LOC138310742","XM_022457135.1","LOC111117900","complement C1q-like protein 2","GO:0003674",17.2660000029452,1.2406330954981,1.27350284466459,0.974189496863551,0.329962458720941,NA,0,35.6694075400767,0,0,18.0565304743276,0,0,13.6682049302334,13.1477468859041,22.2600986472725,34.085086761046,52.9559924243809,44.3634062925759,37.4455195063929,18.1846758605824,0,0,20.397876569125,35.0854541669869,0
"475","rna-XM_069252086.1","NC_091149.1","LOC138310748","XM_022441914.1","LOC111106991","uncharacterized","GO:0043167",48.9510096273652,0.0671625571434011,1.27579650722712,0.0526436283239052,0.958015854768801,NA,131.523847788275,75.3020825846063,88.9133159906386,26.4720297177902,0,0,0,78.1040281727624,0,77.9103452654537,0,48.0677469698227,0,61.2744864650066,76.5670562550837,70.5050278651738,28.0875785016921,0,83.327953646594,132.964693324404
"476","rna-XM_069252124.1","NC_091149.1","LOC138310801","XM_022469526.1","LOC111125572","CTD small phosphatase-like protein","GO:0005623;GO:0006464;GO:0009058;GO:0016791;GO:0032991;GO:0034641",18.1517252078973,-1.03133495905678,1.43439924101779,-0.719001327918292,0.472140101492157,NA,39.9268823642978,39.6326750445296,26.0941253450787,0,0,0,26.0310557922488,25.3838091561478,55.2205369207974,31.5351397503027,0,0,29.2395177837432,45.9558648487549,0,22.5977653414019,0,0,0,21.4171318106423
"478","rna-XM_069252144.1","NC_091134.1","LOC138310815","XM_022435619.1",NA,NA,NA,16.9196927500997,-0.737097554101026,1.28174333363313,-0.575074224893141,0.56524109903443,NA,43.4498425729123,0,44.4566579953193,41.990116104081,0,31.690722330482,0,0,49.9614381664357,0,0,30.1441803031091,0,17.8717252189602,15.3134112510167,0,22.4700628013537,12.7486728557031,14.9113180209694,13.3857073816514
"479","rna-XM_069252164.1","NC_091134.1","LOC138310836","XR_002634580.1",NA,NA,NA,27.8265375638014,-0.478248858073474,0.810351188740065,-0.590174809044281,0.555073458952926,NA,76.3308045199811,0,53.1546997770122,18.2565722191657,45.7432105349632,33.611372168693,17.3540371948326,0,33.3076254442905,46.375205515151,0,39.9206712122256,22.1817031462879,12.765518013543,36.3693517211647,0,38.3863572856459,26.3472572351197,39.4711359378603,16.9552293500918
"483","rna-XM_069252230.1","NC_091149.1","LOC138310905","XM_022476932.1","LOC111130175","estrogen sulfotransferase-like","GO:0003674",45.9351172209925,1.00254067395196,1.43510232919757,0.69858480022991,0.484811545450351,NA,89.248325284901,165.136146018873,17.3960835633858,0,0,0,0,0,15.777296263085,18.5500822060604,81.8042082265105,90.4325409093274,0,35.7434504379205,71.7816152391409,99.4301675021682,0,134.286020746739,99.1164080217381,0
"486","rna-XM_069252318.1","NC_091149.1","LOC138310952","XM_022468829.1",NA,NA,NA,27.4961551787509,-0.541517801227389,0.720047577741388,-0.752058361096078,0.452015962891749,NA,22.3120813212252,17.1741591859628,19.3289817370953,32.8618299944982,15.6489930777506,13.4445488674772,39.0465836883733,42.9572154950193,83.2690636107262,39.8826767430299,17.7242451157439,22.8118121212718,0,0,0,12.654748591185,46.8126308361535,40.7957531382499,39.4711359378603,43.7266441133947
"487","rna-XM_069252412.1","NC_091149.1","LOC138310996","XR_002637045.1",NA,NA,NA,59.065989142454,-0.131197828033816,0.329944241956191,-0.397636361998511,0.690898252991857,NA,122.12928723197,55.4857450623415,50.2553525164479,47.4670877698307,39.7243670435207,53.7781954699088,49.8928569351436,83.9618302857196,69.2448002657618,45.447701404848,69.5335769925339,16.2941515151941,17.140406976677,95.3158678344547,66.0390860200097,63.2737429559252,101.115282606092,28.8969918062604,43.8568177087337,62.4666344477067
"488","rna-XM_069252431.1","NC_091149.1","LOC138311005","XM_022465386.1","LOC111123208","protein CNPPD1-like","GO:0006464;GO:0007049;GO:0019899",41.4697717685925,-0.94942371478549,1.37793047471396,-0.689021494341055,0.490809741339986,NA,0,0,75.3830287746718,73.0262888766626,0,95.072166991446,117.13975106512,75.1751271162838,74.5038990201234,36.1726603018178,0,0,0,77.4441426154944,35.4122635179762,33.4446927052748,0,33.9964609485416,102.624953438437,0
"491","rna-XM_069252481.1","NC_091149.1","LOC138311051","XM_022433856.1",NA,NA,NA,40.111759773022,0.707901015875564,0.817305715085503,0.8661398088982,0.386413496688427,NA,11.7432006953817,97.7605984431731,0,0,56.5771288195597,7.68259935284412,11.9309005714474,19.5260070431906,9.64168104966303,89.9678986993929,113.162488046673,66.8060212122959,36.2973324211985,72.3379354100772,52.63985117537,39.7720670008673,29.0238311184152,38.2460185671093,49.1196358337817,0
"500","rna-XM_069252562.1","NC_091149.1","LOC138311118","XM_022469116.1","LOC111125369","heterogeneous nuclear ribonucleoprotein L-like","GO:0003674",61.2955998821461,0.611606749401039,1.12305170730137,0.544593579640867,0.586033071440142,NA,0,0,119.839686769991,86.7187180410369,0,103.715091263396,125.816769662536,48.8150176079765,0,0,0,74.953096969893,39.322110122965,104.677247711053,73.695791645518,98.5262568885121,95.4977669057532,97.7398252270571,78.0651355215459,78.5294833056885
"507","rna-XM_069252687.1","NC_091149.1","LOC138311204","XM_022464713.1",NA,NA,NA,22.5499105182354,0.125457406378508,1.48492004150469,0.0844876511003112,0.932668720730478,NA,58.7160034769085,0,0,63.8980027670798,0,0,20.6079191688637,40.0283144385407,32.4311089852302,0,23.1778589975113,48.0677469698227,0,0,0,37.0603351598991,40.258862519092,0,40.348272292035,46.403785589725
"508","rna-XM_069252688.1","NC_091149.1","LOC138311205","XM_022465309.1",NA,NA,NA,26.1461689079828,0.89255729990747,1.19006042139507,0.750010069960271,0.453248639892683,NA,56.3673633378322,0,21.2618799108049,0,30.0942174572126,22.0874731394268,0,24.4075088039882,28.9250431489891,0,0,19.5529818182329,26.2147400819767,0,50.7256747689929,69.6011172515177,0,52.6945144702395,72.8023173964979,48.1885465739452
"512","rna-XM_069253039.1","NW_027187615.1","LOC138311895","XM_022471185.1","LOC111126498","zinc finger matrin-type protein 2-like","GO:0005634;GO:0006397;GO:0032991;GO:0043167",40.3988810717892,0.0971970218021366,0.367138591588091,0.26474204572639,0.791208184964987,NA,27.0093615993779,64.7333692393984,6.76514360798337,46.5542591588724,36.1130609486552,28.8097475731655,18.4386645195096,46.8624169036574,42.9493064939535,72.3453206036356,36.8118937019297,57.8442378789391,41.3386285908093,24.6800014928499,10.527970235074,30.7329608643065,61.7926727037227,32.2966379011145,50.8739085421311,70.4980588766976
"513","rna-XM_069253177.1","NW_027187699.1","LOC138312171","XR_002637586.1",NA,NA,NA,37.6276542460234,-0.0402849828449886,1.71370309723326,-0.0235075626052307,0.981245406066378,NA,0,0,95.6784595986219,45.6414305479141,0,99.8737915869736,46.6389749611125,0,0,93.677915140605,0,87.9884181820482,101.83418262614,48.5089684514635,0,0,0,40.7957531382499,0,91.9151906873399
"516","rna-XM_069253520.1","NW_027187925.1","LOC138312755","XM_022474587.1","LOC111128755","COMM domain-containing protein 1-like","GO:0042592",25.8284286119013,1.24497362501081,0.502805180241224,2.47605568505386,0.0132842857187031,NA,0,17.1741591859628,0,9.12828610958283,21.6678365691931,23.0477980585324,13.0155278961244,21.4786077475097,10.5181975087233,37.1001644121208,43.6289110541389,24.4412272727912,35.2890731872763,35.7434504379205,43.0689691434846,49.7150837510841,24.3425680347998,55.2442490413801,39.4711359378603,12.4933268895413
"517","rna-XM_069253544.1","NC_091135.1","LOC138312783","XR_002636663.1",NA,NA,NA,20.5248634770568,0.909221415125062,1.45420904594182,0.625234327665872,0.53181727497264,NA,0,0,22.2283289976596,70.2878030437878,0,30.7303974113765,0,0,19.2833620993261,0,0,21.9971045455121,0,61.2744864650066,26.7984696892793,65.9854747968935,22.4700628013537,50.1447798990989,19.2969997918428,0
"518","rna-XM_069253608.1","NW_027187976.1","LOC138312884","XM_022465240.1",NA,NA,NA,48.8631677108406,-0.0896407687770973,0.869569509856984,-0.103086375224725,0.917894418405979,NA,68.1105640332139,0,24.1612271713692,119.580548035535,0,63.381444660964,26.0310557922488,73.2225264119647,62.2326685932796,66.7802959418174,83.1676116969524,47.2530393940629,53.4377393978755,59.5724173965342,51.6827629721815,0,88.0077459719686,0,21.9284088543668,68.7132978924774
"519","rna-XM_069253634.1","NW_027187992.1","LOC138312925","XM_022462225.1","LOC111121099","WD repeat-containing protein 70-like","GO:0003674",42.5769015303957,-0.109312844196215,1.01751140614333,-0.107431566404295,0.914446613044371,NA,0,40.9537642126806,34.7921671267716,84.8930608191203,28.8904487589241,141.167763108511,81.3470493507777,0,29.8015596080494,0,38.1752971723716,0,30.2477770176654,0,36.3693517211647,98.5262568885121,30.8963363518613,72.2424795156509,67.5394992714499,35.6952196844039
"522","rna-XM_069253693.1","NC_091135.1","LOC138313029","XM_022438287.1","LOC111104380","nucleolar MIF4G domain-containing protein 1-like","GO:0003723",55.1165624356086,1.37960255468248,1.22524972586349,1.12597662791576,0.260175412311621,NA,0,0,0,79.4160891533706,0,85.4689178003908,0,37.0994133820621,0,103.880460353938,0,120.576721212436,128.048922708117,51.9131065884083,111.97931977306,96.7184356612,38.3863572856459,84.1412408476405,73.6794537506726,91.0228101952298
"527","rna-XM_069254019.1","NW_027188298.1","LOC138313673","XM_022481078.1","LOC111133033","eukaryotic translation initiation factor 2A-like","GO:0005840;GO:0008135",19.2075686893509,2.38809643308754,1.51349579081367,1.57786790527094,0.114595959611297,NA,0,0,0,13.6924291643742,0,15.3651987056882,32.5388197403111,0,0,0,0,70.0648515153347,52.4294801639533,42.5517267118101,0,42.4837988418355,0,45.0453107568176,29.8226360419389,40.1571221449543
"528","rna-XM_069254045.1","NC_091135.1","LOC138313707","XM_022450890.1","LOC111112987","ATP-dependent RNA helicase DDX42-like","GO:0043167",49.5321584765584,0.710532744302997,0.707849184426427,1.00379114638487,0.31547929277421,NA,0,43.5959425489826,0,73.9391174876209,37.3168296469437,31.690722330482,53.1467389091747,36.1231130299026,67.4917673476412,32.4626438606057,0,76.5825121214124,76.6277017780856,26.3820705613223,65.0819978168211,29.8290502506505,132.011618957953,73.0923910393644,72.8023173964979,62.4666344477067
"534","rna-XM_069254389.1","NC_091135.1","LOC138314189","XM_022453914.1","LOC111115251","calpain-9-like","GO:0005622;GO:0008233",51.0976168626514,0.325502359795182,1.74499821325504,0.186534494604442,0.852025630744425,NA,0,0,143.034464854506,106.800947482119,0,154.612311975988,0,0,49.0849217073754,0,0,106.726692424521,140.148033515183,96.1669023686909,0,61.4659217286131,0,113.038232653901,50.8739085421311,0
"535","rna-XM_069254395.1","NC_091135.1","LOC138314195","XM_022449758.1","LOC111112319","ADP-ribosylation factor 2","GO:0043167",25.5270875187389,1.56884991036151,1.62812456981213,0.963593289758254,0.335249872362183,NA,0,0,73.4501306009623,0,28.8904487589241,0,0,26.3601095083073,0,0,0,23.6265196970315,51.4212209300311,0,73.695791645518,66.8893854105495,0,93.4902676084894,26.3140906252402,46.403785589725
"539","rna-XM_069254414.1","NC_091135.1","LOC138314204","XM_022453077.1","LOC111114668","uracil-DNA glycosylase-like","GO:0006259;GO:0006950;GO:0016798",25.9525662001839,0.235245579467127,1.21447941991696,0.193700754091998,0.846410201347139,NA,0,30.3850508674727,0,69.3749744328295,0,0,28.2003104416029,24.4075088039882,20.1598785583863,65.8527918315144,0,0,24.1982216141323,22.1268978901413,75.6099680518951,23.5016759550579,48.6851360695997,63.7433642785155,22.8055452085415,0
"541","rna-XM_069254451.1","NC_091135.1","LOC138314228","XM_022452578.1",NA,NA,NA,31.8539374552435,-1.32485637060329,1.49247375657565,-0.887691568958008,0.374706682283379,NA,73.9821643809047,0,77.3159269483813,96.759832761578,43.3356731383862,59.5401449845419,32.5388197403111,0,71.8743496429426,0,0,0,0,0,57.4252921913128,0,40.258862519092,32.2966379011145,51.7510448963057,0
"542","rna-XM_069254498.1","NC_091135.1","LOC138314255","XM_022452883.1","LOC111114537","sperm-associated antigen 1-like","GO:0003674",35.1128697781335,0.239813082324693,1.70115676257818,0.140970595773458,0.887893171508848,NA,0,0,60.8862924718503,60.2466883232467,0,0,0,51.7439186644551,99.9228763328714,49.1577178460601,0,121.391428788196,52.4294801639533,0,56.4682039881242,0,59.9201674702765,90.0906215136352,0,0
"549","rna-XM_069254649.1","NC_091135.1","LOC138314346","XM_022454430.1","LOC111115618","uncharacterized","GO:0006629;GO:0016491",19.2711253713577,1.13367896962,1.60238259370231,0.707495809100518,0.479258416169815,NA,0,0,0,0,25.2791426640586,23.0477980585324,0,0,16.6538127221452,55.6502466181812,0,38.2912560607062,0,0,47.8544101594273,39.7720670008673,35.5775994354767,61.1936297073749,42.1025450003843,0
"552","rna-XM_069254685.1","NC_091135.1","LOC138314383","XM_022455140.1","LOC111116137","WD repeat-containing protein 74-like","GO:0003674;GO:0005730;GO:0042254",48.5668652161372,0.887544122634984,0.685259159100914,1.29519483373192,0.195253026574115,NA,0,26.4217833630198,0,44.7286019369559,0,49.9368957934868,55.3159935585288,50.7676183122955,42.9493064939535,70.4903123830295,24.5412624679532,96.1354939396453,67.553368672786,44.2537957802825,59.3394685976899,110.277094866041,46.8126308361535,62.0435412310884,40.348272292035,79.4218637977986
"558","rna-XM_069254762.1","NC_091134.1","LOC138314433","XM_022485777.1","LOC111135582","transcription factor HES-1-B-like","GO:0003677;GO:0009058;GO:0034641",20.3802291792406,0.109086791260279,1.3260700087202,0.0822632218079945,0.934437400005574,NA,0,26.4217833630198,32.8592689530621,17.3437436082074,0,61.460794822753,29.28493776628,0,0,28.7526274193936,0,0,21.1734439123658,19.5737942874327,46.8973219562387,17.1743016594654,0,62.0435412310884,0,44.6190246055048
"560","rna-XM_069254769.1","NC_091135.1","LOC138314440","XM_022451379.1","LOC111113266","biogenesis of lysosome-related organelles complex 1 subunit 1-like","GO:0005829;GO:0032991",57.9299689759074,0.339316993628184,0.518333326740263,0.65463086420105,0.51270544746073,NA,44.6241626424505,80.5864392572102,56.0540470375765,33.7746586054565,19.2602991726161,23.0477980585324,46.6389749611125,68.3410246511671,63.9857015114001,75.1278329345446,47.7191214654645,95.3207863638856,195.602291380903,60.4234519307704,67.9532624263868,56.9463686603327,0,27.1971687588333,21.9284088543668,74.067580845138
"563","rna-XM_069254802.1","NC_091134.1","LOC138314452","XM_022433870.1","LOC111101397","calmodulin-A-like","GO:0043167",53.9399964483298,-0.166422211243387,0.459382427534723,-0.362273785996762,0.717147445377636,NA,69.2848841027521,0,62.8191906455598,69.3749744328295,111.950488940831,88.3498925577074,30.369565090957,42.9572154950193,77.1334483973043,17.6225780957574,95.4382429309289,44.8089166667838,71.5864056084747,39.1475885748653,40.1977045339189,32.5407820916187,25.2788206515229,30.5968148536874,54.3824539588297,74.9599613372481
"569","rna-XM_069254854.1","NC_091135.1","LOC138314493","XM_022433987.1","LOC111101478","uncharacterized","GO:0016491",43.7441808761226,1.01552122166782,0.716297887357216,1.41773588836705,0.156267888096657,NA,0,31.7061400356237,19.3289817370953,20.0822294410822,55.3733601212712,0,32.5388197403111,32.2179116212645,49.0849217073754,49.1577178460601,102.255260283138,87.9884181820482,51.4212209300311,93.6137987659823,0,47.907262523772,38.3863572856459,99.4396482744842,43.8568177087337,20.5247513185322
"575","rna-XM_069254958.1","NC_091135.1","LOC138314564","XM_022453253.1","LOC111114783","INO80 complex subunit C-like","GO:0000228;GO:0032991;GO:0051276",26.5602151032725,0.685717074562346,1.32173921478612,0.518799069355984,0.603900866978722,NA,51.6700830596795,0,49.2889034295931,0,0,0,0,34.1705123255835,34.1841419033507,34.3176520812117,0,32.5883030303882,0,0,35.4122635179762,39.7720670008673,73.9639567211226,67.9929218970832,39.4711359378603,38.3723611607341
"581","rna-XM_069255070.1","NC_091135.1","LOC138314634","XM_022454500.1","LOC111115673","uncharacterized","GO:0003674;GO:0005576;GO:0008150",51.8740460203663,-0.843603054909085,1.13826979642201,-0.741127505588595,0.458616133579292,NA,44.6241626424505,116.255846797287,32.8592689530621,31.0361727725816,0,82.5879430430743,90.0240679481939,129.847946837217,0,139.125616545453,0,51.3265772728615,32.2642954855097,85.9544879578564,0,0,40.258862519092,0,63.1538175005765,98.1618541321106
"586","rna-XM_069255084.1","NC_091135.1","LOC138314644","XM_022431070.1",NA,NA,NA,29.7025972876735,-1.57065127813177,1.31428228917657,-1.19506386950997,0.232062076965674,NA,37.5782422252215,40.9537642126806,62.8191906455598,38.3388016602479,0,64.3417695800695,63.9930121559451,48.8150176079765,87.6516459060276,0,0,0,0,0,23.9272050797136,54.2346368193645,0,0,50.8739085421311,20.5247513185322
"587","rna-XM_069255109.1","NC_091135.1","LOC138314654","XM_022450690.1","LOC111112843","ribosome biogenesis protein WDR12 homolog","GO:0003674;GO:0042254",37.3743527491181,2.67690738164916,1.41334995377484,1.89401596858553,0.0582228903300824,NA,0,0,31.8928198662073,39.2516302712062,0,29.770072492271,0,0,0,0,53.1727353472318,105.911984848762,109.900256497518,80.8482807524392,0,119.316201002602,0,82.4414178002134,28.9454996877642,66.0361564161471
"588","rna-XM_069255110.1","NC_091135.1","LOC138314655","XM_022454075.1","LOC111115365","male-specific lethal 1 homolog","GO:0005654;GO:0006464;GO:0032991;GO:0051276",41.5634852792856,0.56942361677159,1.54167620437008,0.369353574477888,0.711864197453488,NA,0,0,115.973890422572,0,0,0,0,54.6728197209337,51.7144710845563,112.227997346665,0,43.1795015152644,0,51.0620720541721,131.121083836831,0,56.1751570033842,53.544425993953,98.2392716675634,63.3590149398168
"592","rna-XM_069255149.1","NC_091135.1","LOC138314681","XM_022453021.1","LOC111114632","probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial","GO:0006399;GO:0008233",59.8177413968093,0.326697574562582,1.28894908738358,0.253460418072633,0.799912444497407,NA,0,0,134.336423072813,98.5854899834945,62.5959723110023,0,57.4852482078829,48.8150176079765,0,128.92307133212,0,131.167919697313,0,118.293800258832,0,49.7150837510841,179.76050241083,86.6909754187811,49.1196358337817,50.8656880502755
"605","rna-XM_069255243.1","NC_091135.1","LOC138314747","XM_022454485.1",NA,NA,NA,26.6157045271374,0.720332839473847,1.65679660126999,0.434774455066896,0.663726148574693,NA,0,0,0,85.8058894300786,0,40.3336466024316,0,0,36.8136912805316,38.0276685224238,0,79.0266348486915,0,0,43.0689691434846,94.0067038202318,0,39.0959300908228,35.0854541669869,41.0495026370644
"618","rna-XM_069255354.1","NC_091135.1","LOC138314805","XR_002636173.1",NA,NA,NA,41.1773727219215,0.495903996164022,1.56150400734876,0.317580994880702,0.750802792250845,NA,0,0,107.275848640879,0,0,0,149.678570805431,47.838717255817,36.8136912805316,0,117.252698457998,51.3265772728615,53.4377393978755,0,86.1379382869691,88.5832401382953,0,45.0453107568176,0,40.1571221449543
"620","rna-XM_069255378.1","NC_091135.1","LOC138314818","XM_022452766.1","LOC111114461","putative methyltransferase NSUN6","GO:0003723;GO:0008168",22.5460377421081,-1.25626303846333,1.46009885351731,-0.860395880345394,0.389570855959243,NA,0,0,0,61.1595169342049,28.8904487589241,55.6988453081199,26.0310557922488,0,71.8743496429426,74.2003288242416,0,21.9971045455121,49.4047024621868,18.7227597531964,0,21.6938547277458,0,21.2477880928385,0,0
"625","rna-XM_069255430.1","NC_091135.1","LOC138314846","XM_022450491.1",NA,NA,NA,45.7927573357472,0.443948526548144,0.203388881825405,2.18275710335652,0.0290537022216702,NA,30.5323218079924,34.3483183719257,30.9263707793525,49.2927449917473,43.3356731383862,40.3336466024316,37.9619563636962,44.9098161993384,22.7894279355672,53.7952383975752,38.1752971723716,74.953096969893,69.5698871406304,53.6151756568807,35.4122635179762,50.6189943647402,73.9639567211226,38.2460185671093,35.9625905211616,57.1123514950462
"627","rna-XM_069255448.1","NC_091135.1","LOC138314861","XM_022454092.1","LOC111115377","26S proteasome non-ATPase regulatory subunit 11A-like","GO:0065003",47.5090071816342,1.53612838524658,1.08541320145061,1.41524756027806,0.156995924330123,NA,36.4039221556833,0,0,38.3388016602479,0,29.770072492271,41.2158383377273,63.4595228903694,0,34.3176520812117,121.342908869324,96.1354939396453,112.925034199284,88.507591560565,74.6528798487066,79.5441340017346,0,101.989382845625,31.5769087502882,0
"629","rna-XM_069255461.1","NC_091134.1","LOC138314842","XM_022434309.1",NA,NA,NA,20.8546847698945,1.1047066801368,1.47361392878956,0.74965814217311,0.453460623523004,NA,0,63.4122800712474,0,0,38.5205983452322,0,0,0,0,30.6076356399997,89.9846290491616,29.3294727273494,0,43.4027612460463,14.3563230478282,18.0782122731215,14.0437892508461,29.7469033299739,45.611090417083,0
"631","rna-XM_069255494.1","NC_091134.1","LOC138314884","XM_022488885.1",NA,NA,NA,34.1507821184032,1.01360328891869,1.38457111849368,0.732070224042679,0.464125706800936,NA,0,72.6599042483043,0,0,0,0,26.0310557922488,0,22.7894279355672,104.807964464241,38.1752971723716,47.2530393940629,75.6194425441634,22.1268978901413,25.8413814860907,0,47.7488834528766,137.685666841593,62.2766811464018,0
"634","rna-XM_069255574.1","NC_091135.1","LOC138314933","XM_022452868.1",NA,NA,NA,61.899018111031,0.395388909831213,0.145624674133134,2.71512305304621,0.00662511487214845,NA,62.238963685523,67.3755475757004,41.557310734755,42.9029447150393,50.5582853281172,52.8178705508033,48.8082296104666,54.6728197209337,61.3561521342193,51.9402301769691,94.0748394604871,75.7678045456527,69.5698871406304,62.1255209992428,59.3394685976899,79.5441340017346,94.5615142890301,47.5950453279582,62.2766811464018,58.8971124792664
"651","rna-XM_069255762.1","NC_091135.1","LOC138315034","XM_022450003.1","LOC111112489","peptidoglycan recognition protein-like","GO:0009056;GO:0009058;GO:0016810;GO:0043167;GO:0071554",34.3213885044288,1.0709758922447,1.55084741693966,0.690574637160695,0.489832890770966,NA,0,26.4217833630198,0,0,0,39.3733216833261,0,0,70.9978331838823,84.4028740375748,178.605854627881,14.6647363636747,84.693775649463,84.252418889384,43.0689691434846,39.7720670008673,0,0,20.1741361460175,0
"653","rna-XM_069255765.1","NC_091134.1","LOC138315035","XM_022487945.1","LOC111136821","spermidine synthase-like","GO:0003674;GO:0034641",31.756077613742,1.12639319974051,1.36517149072906,0.825092823421745,0.409318893782719,NA,0,26.4217833630198,0,22.8207152739571,51.7620540264057,42.2542964406427,56.4006208832058,0,0,0,0,96.1354939396453,99.8176641582957,51.0620720541721,0,56.0424580466766,0,93.4902676084894,20.1741361460175,18.739990334312
"654","rna-XM_069255802.1","NC_091135.1","LOC138315069","XM_022431892.1",NA,NA,NA,30.8679569143739,1.00668542407797,1.21026960121836,0.83178609382947,0.405529694603624,NA,0,55.4857450623415,0,0,46.9469792332517,58.5798200654364,0,0,21.0363950174466,23.1876027575755,72.2603839334176,30.1441803031091,44.3634062925759,42.5517267118101,44.0260573466731,0,21.5338101846306,74.7922140867915,82.4508172924193,0
